0064499	PAŠTETA JETRENA 100GR GAVRILOVIĆ	7,592.078,0	KOM	15.772,0205	30.847,39	78,
0064500	MESNI DORUČAK 150 GR GAVRILOVIĆ	11,992.330,0	KOM	27.936,7	54.639,434	79,
0064858	JUHA KOKOŠJA S TJEST.62 GR.PODR	6,991.499,6799	KOM	10.482,763	20.502,502	76,
0064929	PAŠTETA ČAJNA 50G ALU.PODRAVKA	4,491.325,0	KOM	5.949,2495	11.635,721	64,
0064960	FANT ZA PAPRIKU I SARMU 60G	11,991.695,0	KOM	20.323,049	39.748,43	80,
0065180	KOBASICA KRANJSKA KUDELIĆ	59,9912,0060005	KG	720,24	1.408,667	4,
0065181	KOBASICA PUČKA KUDELIĆ	39,9978,217	KG	3.127,8982	6.117,637	14,
0065182	KOBASICA VIKEND KUDELIĆ	49,9941,547005	KG	2.076,9348	4.062,1313	8,
0065183	SALAMA JEGER DOMAĆI KUDELIĆ	55,99330,37003	KG	18.497,418	36.177,805	37,
0065184	SALAMA SLANINSKA KUDELIĆ	47,99109,181	KG	5.239,596	10.247,76	19,
0065185	SALAMA TIROLSKA KUDELIĆ	49,9929,762003	KG	1.487,8026	2.909,889	14,
0065186	SALAMA ŠUNKERICA KUDELIĆ	52,9920,01	KG	1.060,33	2.073,8252	7,
0065187	SALAMA TLAĆENICA KUDELIĆ	36,994,863	KG	179,88237	351,81934	3,
0065188	SALAMA MESNI NAREZAK KUDELIĆ	38,9829,047998	KG	1.132,291	2.214,5686	11,
0065189	SALAMA PAJDAŠKA KUDELIĆ	99,9836,982998	KG	3.697,5603	7.231,7993	19,
0065190	SALAMA TURIST KUDELIĆ	59,99108,362	KG	6.500,6367	12.714,141	31,
0065288	OMEKŠIVAČ QUANTO GREECE 1L 250GRAT AKC	0,00,0	KOM	0,0	0,0	0,
0414442	SALAMA JEGER VAJDA ULTRA	38,98540,042	KG	21.050,836	41.171,855	60,
0414600	ĐUMBIR	65,990,0	KG	0,0	0,0	0,
